Descriptions,Specifications,Cartype,original_price,original_price,original_price,Discounts
2020 Hyundai GRAND I10 NIOS,"22,513 km1st OwnerPetrol",MAGNA 1.2 AT Automatic,"₹690,799","₹690,800","₹690,801",
2020 Hyundai GRAND I10 NIOS,"3,743 km1st OwnerPetrol",SPORTZ PETROL Manual,"₹689,299","₹689,300","₹689,301",
2018 Mahindra Bolero,"60,531 km1st OwnerDiesel",Power+ ZLX Manual,"₹765,999","₹765,1000","₹765,1001",
2014 Ford Ecosport,"105,857 km2nd OwnerDiesel",1.5TITANIUM TDCI Manual,"₹501,299","₹501,300","₹501,301",
2020 Hyundai GRAND I10 NIOS,"7,732 km1st OwnerPetrol",SPORTZ 1.2 AT ,"₹712,799","₹712,800","₹712,801",
2017 Ford New Figo,"19,376 km1st OwnerPetrol",1.2 TITANIUM Manual,"₹539,399","₹539,400","₹539,401",
2012 Toyota Etios Liva,"159,268 km1st OwnerDiesel",GD Manual,"₹406,299","₹406,300","₹406,301",
2017 Maruti Ciaz,"90,138 km1st OwnerPetrol",ALPHA 1.4 VVT Manual,"₹665,299","₹665,300","₹665,301",
2019 Hyundai GRAND I10 NIOS,"28,721 km1st OwnerPetrol",Asta Petrol ,"₹746,199","₹746,200","₹746,201",
2015 Hyundai Elite i20,"78,971 km3rd OwnerPetrol",ASTA 1.2 Manual,"₹524,399","₹524,400","₹524,401",
2016 Maruti S Cross,"103,019 km3rd OwnerDiesel",ZETA 1.3 Manual,"₹640,699","₹640,700","₹640,701",
2018 Hyundai Elite i20,"26,226 km2nd OwnerPetrol",ERA 1.2 Manual,"₹604,199","₹604,200","₹604,201",
2018 Datsun Redi Go,"65,709 km1st OwnerPetrol",1.0 T(O) ,"₹293,999","₹293,1000","₹293,1001",
2016 Volkswagen Polo,"94,515 km1st OwnerPetrol",HIGHLINE1.2L PETROL Manual,"₹582,599","₹582,600","₹582,601",
2017 Maruti Dzire,"51,593 km1st OwnerDiesel",VDI AMT Automatic,"₹728,099","₹728,100","₹728,101",
2012 Toyota Etios Liva,"102,558 km1st OwnerDiesel",GD Manual,"₹418,699","₹418,700","₹418,701",
2016 Hyundai Elite i20,"81,803 km1st OwnerPetrol",ASTA 1.2 (O) Manual,"₹592,199","₹592,200","₹592,201",
2017 Maruti Dzire,"13,767 km1st OwnerPetrol",ZXI AMT Automatic,"₹694,399","₹694,400","₹694,401",
2017 Maruti Dzire,"93,563 km1st OwnerDiesel",VDI AMT Automatic,"₹695,999","₹695,1000","₹695,1001",
2017 Maruti Dzire,"14,308 km1st OwnerPetrol",VXI Manual,"₹633,899","₹633,900","₹633,901",
2017 Ford New Figo,"41,012 km1st OwnerDiesel",1.5 TITANIUM Manual,"₹561,299","₹561,300","₹561,301",
2018 Volkswagen Polo,"69,131 km2nd OwnerPetrol",COMFORTLINE 1.0 PETROL Manual,"₹591,099","₹591,100","₹591,101",
2017 Maruti Baleno,"39,936 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹699,099","₹699,100","₹699,101",
2017 Honda City,"81,041 km1st OwnerPetrol",V MT PETROL Manual,"₹811,499","₹811,500","₹811,501",
2017 Maruti Baleno,"43,310 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹672,199","₹672,200","₹672,201",
2018 Renault Kwid,"25,269 km2nd OwnerPetrol",RXL1.0 EASY-R AT ,"₹379,999","₹379,1000","₹379,1001",
2017 Ford New Figo,"39,351 km1st OwnerPetrol",1.2 TITANIUM Manual,"₹553,499","₹553,500","₹553,501",
2017 Maruti Baleno,"56,285 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹653,699","₹653,700","₹653,701",
2010 Hyundai i10,"159,749 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹246,499","₹246,500","₹246,501",
2020 Honda City,"5,581 km1st OwnerPetrol",SV MT PETROL Manual,"₹996,299","₹996,300","₹996,301",
2016 Hyundai Elite i20,"117,676 km1st OwnerPetrol",MAGNA 1.2 Manual,"₹582,599","₹582,600","₹582,601",
2020 Honda City,"5,432 km1st OwnerPetrol",SV MT PETROL Manual,"₹1,031,199","₹1,031,200","₹1,031,201",
2017 Maruti Baleno,"42,893 km2nd OwnerPetrol",ZETA 1.2 K12 Manual,"₹639,699","₹639,700","₹639,701",
2014 Hyundai Grand i10,"110,713 km1st OwnerPetrol",ASTA AT 1.2 KAPPA VTVT Manual,"₹384,599","₹384,600","₹384,601",
2017 Maruti Baleno,"37,606 km2nd OwnerDiesel",DELTA DDIS 190 Manual,"₹589,899","₹589,900","₹589,901",
2017 Renault Kwid,"38,176 km1st OwnerPetrol",RXT 1.0 EASY-R AT OPTION Automatic,"₹426,099","₹426,100","₹426,101",
2017 Maruti Baleno,"51,125 km2nd OwnerPetrol",RS 1.0 PETROL Manual,"₹629,899","₹629,900","₹629,901",
2017 Hyundai Elite i20,"24,978 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹645,799","₹645,800","₹645,801",
2019 Hyundai VENUE,"14,094 km1st OwnerPetrol",1.0 TURBO GDI SX+ AT Automatic,"₹1,095,599","₹1,095,600","₹1,095,601",
2016 Ford Ecosport,"81,515 km2nd OwnerDiesel",1.5TITANIUM TDCI Manual,"₹687,699","₹687,700","₹687,701",
2011 Maruti A Star,"123,134 km1st OwnerPetrol",VXI Manual,"₹248,899","₹248,900","₹248,901",
2016 Maruti Swift Dzire,"36,771 km1st OwnerPetrol",ZXI 1.2 BS IV Manual,"₹602,999","₹602,1000","₹602,1001",
2018 Hyundai Elite i20,"28,442 km1st OwnerPetrol",ERA 1.2 Manual,"₹633,399","₹633,400","₹633,401",
2017 Honda Jazz,"25,736 km2nd OwnerPetrol",1.2 V MT Manual,"₹601,599","₹601,600","₹601,601",
2018 Tata Tiago,"33,555 km1st OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹560,399","₹560,400","₹560,401",
2017 Hyundai Grand i10,"45,976 km1st OwnerPetrol",SPORTZ (O) 1.2 AT VTVT Manual,"₹576,999","₹576,1000","₹576,1001",
2018 Tata Tiago,"38,855 km1st OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹565,299","₹565,300","₹565,301",
2018 Hyundai Elite i20,"29,115 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹650,299","₹650,300","₹650,301",
2018 Maruti IGNIS,"24,679 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹560,299","₹560,300","₹560,301",
2018 Maruti IGNIS,"26,097 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹541,399","₹541,400","₹541,401",
2018 Maruti IGNIS,"121,087 km1st OwnerDiesel",ALPHA 1.3 DDIS AMT Automatic,"₹557,499","₹557,500","₹557,501",
2015 Maruti Celerio,"130,436 km1st OwnerPetrol",VXI AMT Automatic,"₹410,099","₹410,100","₹410,101",
2015 Maruti Celerio,"70,856 km1st OwnerPetrol",VXI AMT Automatic,"₹410,699","₹410,700","₹410,701",
2018 Maruti Vitara Brezza,"41,558 km1st OwnerDiesel",ZDI PLUS Manual,"₹924,799","₹924,800","₹924,801",
2020 Renault Kwid,"7,573 km1st OwnerPetrol",1.0 CLIMBER OPT AMT ,"₹543,099","₹543,100","₹543,101",
2018 Maruti Baleno,"45,972 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹654,999","₹654,1000","₹654,1001",
2018 Maruti Baleno,"47,755 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹649,999","₹649,1000","₹649,1001",
2019 Maruti Baleno,"33,729 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹684,799","₹684,800","₹684,801",
2018 Hyundai Elite i20,"59,079 km1st OwnerPetrol",ASTA 1.2 (O) Manual,"₹705,299","₹705,300","₹705,301",
2018 Maruti Baleno,"19,574 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹664,199","₹664,200","₹664,201",
2018 Maruti Baleno,"30,123 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹666,599","₹666,600","₹666,601",
2015 Maruti Swift,"17,350 km1st OwnerPetrol",VXI Manual,"₹541,299","₹541,300","₹541,301",
2018 Maruti Baleno,"58,978 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹670,499","₹670,500","₹670,501",
2014 Maruti Celerio,"66,799 km4th OwnerPetrol",VXI AMT Automatic,"₹380,199","₹380,200","₹380,201",
2018 Maruti IGNIS,"9,716 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹539,599","₹539,600","₹539,601",
2013 Maruti Swift Dzire,"154,104 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹458,299","₹458,300","₹458,301",
2013 Maruti Alto 800,"64,676 km1st OwnerPetrol",LXI Manual,"₹228,499","₹228,500","₹228,501",
2014 Honda City,"138,096 km1st OwnerDiesel",VX MT DIESEL Manual,"₹613,499","₹613,500","₹613,501",
2018 Ford Ecosport,"23,044 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹909,399","₹909,400","₹909,401",
2019 Hyundai Elite i20,"44,661 km1st OwnerPetrol",1.2 SPORTS PLUS VTVT Manual,"₹722,799","₹722,800","₹722,801",
2019 Hyundai Elite i20,"42,905 km1st OwnerPetrol",1.2 SPORTS PLUS VTVT Manual,"₹710,899","₹710,900","₹710,901",
2018 Hyundai NEW SANTRO,"18,421 km1st OwnerPetrol",1.1 SPORTS AMT Manual,"₹586,199","₹586,200","₹586,201",
2018 Ford Ecosport,"48,857 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹848,099","₹848,100","₹848,101",
2018 Maruti Vitara Brezza,"58,201 km1st OwnerDiesel",ZDI + AMT Automatic,"₹1,047,199","₹1,047,200","₹1,047,201",
2016 Maruti Swift,"51,823 km1st OwnerPetrol",VXI OPT Manual,"₹516,199","₹516,200","₹516,201",
2014 Maruti Swift Dzire,"77,301 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹508,899","₹508,900","₹508,901",
2019 Honda Jazz,"6,957 km1st OwnerPetrol",VX  1.2 Manual,"₹736,199","₹736,200","₹736,201",
2016 Maruti Swift,"66,482 km1st OwnerPetrol",VXI Manual,"₹545,499","₹545,500","₹545,501",
2016 Maruti Swift,"69,021 km1st OwnerPetrol",ZXI Manual,"₹532,599","₹532,600","₹532,601",
2019 Renault Kwid,"34,972 km1st OwnerPetrol",RXT 1.0 EASY-R AT OPTION Automatic,"₹483,699","₹483,700","₹483,701",
2019 Maruti IGNIS,"10,937 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹581,199","₹581,200","₹581,201",
2015 Maruti Swift,"50,979 km2nd OwnerPetrol",VXI Manual,"₹509,699","₹509,700","₹509,701",
2011 Maruti Alto,"21,975 km1st OwnerPetrol",LXI Manual,"₹226,999","₹226,1000","₹226,1001",
2018 Ford Ecosport,"67,833 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹866,999","₹866,1000","₹866,1001",
2019 Maruti Swift,"13,471 km1st OwnerPetrol",VXI Manual,"₹655,499","₹655,500","₹655,501",
2019 Maruti IGNIS,"17,283 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹587,399","₹587,400","₹587,401",
2013 Maruti Swift,"99,743 km1st OwnerDiesel",VDI Manual,"₹383,899","₹383,900","₹383,901",
2011 Hyundai i10,"99,023 km1st OwnerPetrol",SPORTZ 1.2 KAPPA2 Manual,"₹295,399","₹295,400","₹295,401",
2017 Maruti OMNI E,"69,383 km1st OwnerPetrol",STD Manual,"₹327,999","₹327,1000","₹327,1001",
2018 Maruti Swift,"38,389 km2nd OwnerPetrol",VXI AMT Automatic,"₹639,199","₹639,200","₹639,201",
2017 Maruti Swift,"34,721 km2nd OwnerPetrol",VXI OPT Manual,"₹573,599","₹573,600","₹573,601",
2019 Hyundai NEW SANTRO,"27,830 km1st OwnerPetrol",1.1 SPORTS AMT ,"₹560,399","₹560,400","₹560,401",
2019 Hyundai NEW SANTRO,"29,702 km1st OwnerPetrol",SPORTZ 1.1 Manual,"₹515,199","₹515,200","₹515,201",
2014 Hyundai Eon,"19,439 km3rd OwnerPetrol",MAGNA PLUS Manual,"₹308,599","₹308,600","₹308,601",
2020 Maruti S PRESSO,"4,564 km1st OwnerPetrol",VXI PLUS AGS Automatic,"₹542,599","₹542,600","₹542,601",
2018 Maruti Swift,"39,214 km1st OwnerPetrol",VXI Manual,"₹622,799","₹622,800","₹622,801",
2015 Maruti Swift Dzire,"95,389 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹456,299","₹456,300","₹456,301",
2017 Maruti Swift,"35,685 km1st OwnerPetrol",VXI Manual,"₹565,999","₹565,1000","₹565,1001",
2019 Hyundai NEW SANTRO,"18,334 km2nd OwnerPetrol",ASTA 1.1 MT Manual,"₹524,199","₹524,200","₹524,201",
2014 Hyundai Eon,"48,000 km1st OwnerPetrol",MAGNA PLUS Manual,"₹310,999","₹310,1000","₹310,1001",
2018 Maruti Swift,"75,890 km1st OwnerPetrol",VXI Manual,"₹569,799","₹569,800","₹569,801",
2017 Maruti Swift,"52,687 km1st OwnerPetrol",VXI OPT Manual,"₹594,699","₹594,700","₹594,701",
2017 Maruti Swift,"46,913 km1st OwnerPetrol",VXI Manual,"₹586,199","₹586,200","₹586,201",
2013 Maruti Swift,"88,137 km2nd OwnerDiesel",VDI Manual,"₹402,299","₹402,300","₹402,301",
2015 Maruti Swift,"41,224 km1st OwnerPetrol",VXI Manual,"₹470,799","₹470,800","₹470,801",
2015 Maruti Swift Dzire,"38,769 km2nd OwnerDiesel",VDI ABS Manual,"₹563,199","₹563,200","₹563,201",
2017 Hyundai Eon,"50,865 km2nd OwnerPetrol",ERA PLUS Manual,"₹346,799","₹346,800","₹346,801",
2014 Maruti Swift,"47,529 km2nd OwnerPetrol",ZXI Manual,"₹491,199","₹491,200","₹491,201",
2019 Maruti Swift,"60,860 km1st OwnerPetrol",VXI AMT Automatic,"₹673,399","₹673,400","₹673,401",
2017 Maruti Swift,"16,944 km1st OwnerPetrol",VXI Manual,"₹597,799","₹597,800","₹597,801",
2017 Maruti Swift,"16,336 km1st OwnerPetrol",VXI Manual,"₹632,399","₹632,400","₹632,401",
2019 Maruti Swift,"27,277 km2nd OwnerPetrol",VXI Manual,"₹636,799","₹636,800","₹636,801",
2016 Hyundai Grand i10,"76,651 km1st OwnerPetrol",ASTA AT 1.2 KAPPA VTVT Manual,"₹537,399","₹537,400","₹537,401",
2018 Hyundai Grand i10,"17,864 km2nd OwnerPetrol",SPORTS 1.2 VTVT Manual,"₹529,599","₹529,600","₹529,601",
2018 Hyundai Grand i10,"32,373 km1st OwnerPetrol",MAGNA 1.2 KAPPA VTVT Manual,"₹485,699","₹485,700","₹485,701",
2013 Hyundai i10,"50,047 km2nd OwnerPetrol",MAGNA 1.2 KAPPA2 Manual,"₹358,099","₹358,100","₹358,101",
2019 Maruti IGNIS,"1,518 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹593,699","₹593,700","₹593,701",
2015 Hyundai Eon,"33,905 km1st OwnerPetrol",D LITE PLUS Manual,"₹320,699","₹320,700","₹320,701",
2013 Hyundai i10,"21,243 km1st OwnerPetrol",MAGNA 1.2 KAPPA2 Manual,"₹373,199","₹373,200","₹373,201",
2018 Maruti Swift,"87,677 km1st OwnerPetrol",ZXI Manual,"₹599,899","₹599,900","₹599,901",
2015 Maruti Swift Dzire,"56,836 km1st OwnerPetrol",VXI AT Automatic,"₹523,599","₹523,600","₹523,601",
2017 Maruti Swift,"41,245 km1st OwnerPetrol",VXI Manual,"₹607,599","₹607,600","₹607,601",
2016 Maruti Celerio,"86,629 km1st OwnerPetrol",VXI AMT Automatic,"₹417,799","₹417,800","₹417,801",
